market,date_cet,area,contractName,contractId,deliveryStartUTC,deliveryEndUTC,deliveryStartCET,deliveryEndCET,vwap,volume,priceUnit,volumeUnit
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-72,NX_575007,2026-03-06T16:45:00Z,2026-03-06T17:00:00Z,2026-03-06T17:45:00+01:00,2026-03-06T18:00:00+01:00,124.96,261.0,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-73,NX_575010,2026-03-06T17:00:00Z,2026-03-06T17:15:00Z,2026-03-06T18:00:00+01:00,2026-03-06T18:15:00+01:00,167.86,290.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-74,NX_575011,2026-03-06T17:15:00Z,2026-03-06T17:30:00Z,2026-03-06T18:15:00+01:00,2026-03-06T18:30:00+01:00,166.7,440.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-75,NX_575013,2026-03-06T17:30:00Z,2026-03-06T17:45:00Z,2026-03-06T18:30:00+01:00,2026-03-06T18:45:00+01:00,168.21,344.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-76,NX_575014,2026-03-06T17:45:00Z,2026-03-06T18:00:00Z,2026-03-06T18:45:00+01:00,2026-03-06T19:00:00+01:00,220.74,460.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-77,NX_575017,2026-03-06T18:00:00Z,2026-03-06T18:15:00Z,2026-03-06T19:00:00+01:00,2026-03-06T19:15:00+01:00,204.59,543.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-78,NX_575018,2026-03-06T18:15:00Z,2026-03-06T18:30:00Z,2026-03-06T19:15:00+01:00,2026-03-06T19:30:00+01:00,189.67,511.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-79,NX_575020,2026-03-06T18:30:00Z,2026-03-06T18:45:00Z,2026-03-06T19:30:00+01:00,2026-03-06T19:45:00+01:00,182.56,593.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-80,NX_575021,2026-03-06T18:45:00Z,2026-03-06T19:00:00Z,2026-03-06T19:45:00+01:00,2026-03-06T20:00:00+01:00,157.22,648.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-81,NX_575024,2026-03-06T19:00:00Z,2026-03-06T19:15:00Z,2026-03-06T20:00:00+01:00,2026-03-06T20:15:00+01:00,166.5,1571.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-82,NX_575025,2026-03-06T19:15:00Z,2026-03-06T19:30:00Z,2026-03-06T20:15:00+01:00,2026-03-06T20:30:00+01:00,139.24,1331.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-83,NX_575027,2026-03-06T19:30:00Z,2026-03-06T19:45:00Z,2026-03-06T20:30:00+01:00,2026-03-06T20:45:00+01:00,116.82,983.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-84,NX_575028,2026-03-06T19:45:00Z,2026-03-06T20:00:00Z,2026-03-06T20:45:00+01:00,2026-03-06T21:00:00+01:00,113.02,1078.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-85,NX_575032,2026-03-06T20:00:00Z,2026-03-06T20:15:00Z,2026-03-06T21:00:00+01:00,2026-03-06T21:15:00+01:00,116.0,1097.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-86,NX_575034,2026-03-06T20:15:00Z,2026-03-06T20:30:00Z,2026-03-06T21:15:00+01:00,2026-03-06T21:30:00+01:00,109.97,1073.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-87,NX_575036,2026-03-06T20:30:00Z,2026-03-06T20:45:00Z,2026-03-06T21:30:00+01:00,2026-03-06T21:45:00+01:00,107.23,1143.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-88,NX_575037,2026-03-06T20:45:00Z,2026-03-06T21:00:00Z,2026-03-06T21:45:00+01:00,2026-03-06T22:00:00+01:00,99.52,1348.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-89,NX_575040,2026-03-06T21:00:00Z,2026-03-06T21:15:00Z,2026-03-06T22:00:00+01:00,2026-03-06T22:15:00+01:00,114.02,878.0,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-90,NX_575043,2026-03-06T21:15:00Z,2026-03-06T21:30:00Z,2026-03-06T22:15:00+01:00,2026-03-06T22:30:00+01:00,107.86,672.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-91,NX_575045,2026-03-06T21:30:00Z,2026-03-06T21:45:00Z,2026-03-06T22:30:00+01:00,2026-03-06T22:45:00+01:00,124.41,892.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-92,NX_575046,2026-03-06T21:45:00Z,2026-03-06T22:00:00Z,2026-03-06T22:45:00+01:00,2026-03-06T23:00:00+01:00,116.02,905.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-93,NX_575049,2026-03-06T22:00:00Z,2026-03-06T22:15:00Z,2026-03-06T23:00:00+01:00,2026-03-06T23:15:00+01:00,128.27,398.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-94,NX_575050,2026-03-06T22:15:00Z,2026-03-06T22:30:00Z,2026-03-06T23:15:00+01:00,2026-03-06T23:30:00+01:00,113.99,424.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-95,NX_575052,2026-03-06T22:30:00Z,2026-03-06T22:45:00Z,2026-03-06T23:30:00+01:00,2026-03-06T23:45:00+01:00,124.16,547.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,FR,QH-20260306-96,NX_575053,2026-03-06T22:45:00Z,2026-03-06T23:00:00Z,2026-03-06T23:45:00+01:00,2026-03-07T00:00:00+01:00,92.59,475.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-01,NX_574884,2026-03-05T23:00:00Z,2026-03-05T23:15:00Z,2026-03-06T00:00:00+01:00,2026-03-06T00:15:00+01:00,104.19,3512.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-02,NX_574885,2026-03-05T23:15:00Z,2026-03-05T23:30:00Z,2026-03-06T00:15:00+01:00,2026-03-06T00:30:00+01:00,105.3,3282.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-03,NX_574887,2026-03-05T23:30:00Z,2026-03-05T23:45:00Z,2026-03-06T00:30:00+01:00,2026-03-06T00:45:00+01:00,103.94,3742.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-04,NX_574888,2026-03-05T23:45:00Z,2026-03-06T00:00:00Z,2026-03-06T00:45:00+01:00,2026-03-06T01:00:00+01:00,100.61,3776.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-05,NX_574891,2026-03-06T00:00:00Z,2026-03-06T00:15:00Z,2026-03-06T01:00:00+01:00,2026-03-06T01:15:00+01:00,107.23,3018.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-06,NX_574892,2026-03-06T00:15:00Z,2026-03-06T00:30:00Z,2026-03-06T01:15:00+01:00,2026-03-06T01:30:00+01:00,109.71,3161.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-07,NX_574894,2026-03-06T00:30:00Z,2026-03-06T00:45:00Z,2026-03-06T01:30:00+01:00,2026-03-06T01:45:00+01:00,111.03,3253.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-08,NX_574895,2026-03-06T00:45:00Z,2026-03-06T01:00:00Z,2026-03-06T01:45:00+01:00,2026-03-06T02:00:00+01:00,109.95,3448.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-09,NX_574898,2026-03-06T01:00:00Z,2026-03-06T01:15:00Z,2026-03-06T02:00:00+01:00,2026-03-06T02:15:00+01:00,113.58,2450.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-10,NX_574899,2026-03-06T01:15:00Z,2026-03-06T01:30:00Z,2026-03-06T02:15:00+01:00,2026-03-06T02:30:00+01:00,113.76,3002.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-11,NX_574901,2026-03-06T01:30:00Z,2026-03-06T01:45:00Z,2026-03-06T02:30:00+01:00,2026-03-06T02:45:00+01:00,119.33,3291.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-12,NX_574902,2026-03-06T01:45:00Z,2026-03-06T02:00:00Z,2026-03-06T02:45:00+01:00,2026-03-06T03:00:00+01:00,122.14,3786.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-13,NX_574905,2026-03-06T02:00:00Z,2026-03-06T02:15:00Z,2026-03-06T03:00:00+01:00,2026-03-06T03:15:00+01:00,118.4,3268.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-14,NX_574906,2026-03-06T02:15:00Z,2026-03-06T02:30:00Z,2026-03-06T03:15:00+01:00,2026-03-06T03:30:00+01:00,118.97,3419.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-15,NX_574908,2026-03-06T02:30:00Z,2026-03-06T02:45:00Z,2026-03-06T03:30:00+01:00,2026-03-06T03:45:00+01:00,120.1,3313.0,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-16,NX_574909,2026-03-06T02:45:00Z,2026-03-06T03:00:00Z,2026-03-06T03:45:00+01:00,2026-03-06T04:00:00+01:00,121.78,3778.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-17,NX_574912,2026-03-06T03:00:00Z,2026-03-06T03:15:00Z,2026-03-06T04:00:00+01:00,2026-03-06T04:15:00+01:00,116.21,3409.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-18,NX_574913,2026-03-06T03:15:00Z,2026-03-06T03:30:00Z,2026-03-06T04:15:00+01:00,2026-03-06T04:30:00+01:00,116.05,3506.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-19,NX_574915,2026-03-06T03:30:00Z,2026-03-06T03:45:00Z,2026-03-06T04:30:00+01:00,2026-03-06T04:45:00+01:00,120.3,3455.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-20,NX_574916,2026-03-06T03:45:00Z,2026-03-06T04:00:00Z,2026-03-06T04:45:00+01:00,2026-03-06T05:00:00+01:00,122.09,3875.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-21,NX_574919,2026-03-06T04:00:00Z,2026-03-06T04:15:00Z,2026-03-06T05:00:00+01:00,2026-03-06T05:15:00+01:00,115.67,3838.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-22,NX_574920,2026-03-06T04:15:00Z,2026-03-06T04:30:00Z,2026-03-06T05:15:00+01:00,2026-03-06T05:30:00+01:00,124.95,3961.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-23,NX_574922,2026-03-06T04:30:00Z,2026-03-06T04:45:00Z,2026-03-06T05:30:00+01:00,2026-03-06T05:45:00+01:00,133.0,4262.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-24,NX_574923,2026-03-06T04:45:00Z,2026-03-06T05:00:00Z,2026-03-06T05:45:00+01:00,2026-03-06T06:00:00+01:00,138.67,5188.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-25,NX_574926,2026-03-06T05:00:00Z,2026-03-06T05:15:00Z,2026-03-06T06:00:00+01:00,2026-03-06T06:15:00+01:00,130.38,5656.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-26,NX_574927,2026-03-06T05:15:00Z,2026-03-06T05:30:00Z,2026-03-06T06:15:00+01:00,2026-03-06T06:30:00+01:00,148.43,5318.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-27,NX_574929,2026-03-06T05:30:00Z,2026-03-06T05:45:00Z,2026-03-06T06:30:00+01:00,2026-03-06T06:45:00+01:00,163.72,5794.0,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-28,NX_574930,2026-03-06T05:45:00Z,2026-03-06T06:00:00Z,2026-03-06T06:45:00+01:00,2026-03-06T07:00:00+01:00,173.36,6653.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-29,NX_574933,2026-03-06T06:00:00Z,2026-03-06T06:15:00Z,2026-03-06T07:00:00+01:00,2026-03-06T07:15:00+01:00,192.62,7351.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-30,NX_574934,2026-03-06T06:15:00Z,2026-03-06T06:30:00Z,2026-03-06T07:15:00+01:00,2026-03-06T07:30:00+01:00,183.62,7103.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-31,NX_574936,2026-03-06T06:30:00Z,2026-03-06T06:45:00Z,2026-03-06T07:30:00+01:00,2026-03-06T07:45:00+01:00,159.18,8476.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-32,NX_574937,2026-03-06T06:45:00Z,2026-03-06T07:00:00Z,2026-03-06T07:45:00+01:00,2026-03-06T08:00:00+01:00,142.74,10467.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-33,NX_574940,2026-03-06T07:00:00Z,2026-03-06T07:15:00Z,2026-03-06T08:00:00+01:00,2026-03-06T08:15:00+01:00,165.83,8167.0,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-34,NX_574941,2026-03-06T07:15:00Z,2026-03-06T07:30:00Z,2026-03-06T08:15:00+01:00,2026-03-06T08:30:00+01:00,139.74,7692.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-35,NX_574943,2026-03-06T07:30:00Z,2026-03-06T07:45:00Z,2026-03-06T08:30:00+01:00,2026-03-06T08:45:00+01:00,126.36,9196.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-36,NX_574944,2026-03-06T07:45:00Z,2026-03-06T08:00:00Z,2026-03-06T08:45:00+01:00,2026-03-06T09:00:00+01:00,113.59,9225.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-37,NX_574947,2026-03-06T08:00:00Z,2026-03-06T08:15:00Z,2026-03-06T09:00:00+01:00,2026-03-06T09:15:00+01:00,138.02,7846.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-38,NX_574948,2026-03-06T08:15:00Z,2026-03-06T08:30:00Z,2026-03-06T09:15:00+01:00,2026-03-06T09:30:00+01:00,118.32,8610.0,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-39,NX_574950,2026-03-06T08:30:00Z,2026-03-06T08:45:00Z,2026-03-06T09:30:00+01:00,2026-03-06T09:45:00+01:00,98.75,8069.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-40,NX_574951,2026-03-06T08:45:00Z,2026-03-06T09:00:00Z,2026-03-06T09:45:00+01:00,2026-03-06T10:00:00+01:00,91.76,9138.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-41,NX_574954,2026-03-06T09:00:00Z,2026-03-06T09:15:00Z,2026-03-06T10:00:00+01:00,2026-03-06T10:15:00+01:00,114.99,9382.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-42,NX_574955,2026-03-06T09:15:00Z,2026-03-06T09:30:00Z,2026-03-06T10:15:00+01:00,2026-03-06T10:30:00+01:00,99.99,8593.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-43,NX_574957,2026-03-06T09:30:00Z,2026-03-06T09:45:00Z,2026-03-06T10:30:00+01:00,2026-03-06T10:45:00+01:00,88.3,8310.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-44,NX_574958,2026-03-06T09:45:00Z,2026-03-06T10:00:00Z,2026-03-06T10:45:00+01:00,2026-03-06T11:00:00+01:00,77.39,9264.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-45,NX_574961,2026-03-06T10:00:00Z,2026-03-06T10:15:00Z,2026-03-06T11:00:00+01:00,2026-03-06T11:15:00+01:00,85.21,7234.0,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-46,NX_574962,2026-03-06T10:15:00Z,2026-03-06T10:30:00Z,2026-03-06T11:15:00+01:00,2026-03-06T11:30:00+01:00,75.81,6790.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-47,NX_574964,2026-03-06T10:30:00Z,2026-03-06T10:45:00Z,2026-03-06T11:30:00+01:00,2026-03-06T11:45:00+01:00,68.21,7499.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-48,NX_574965,2026-03-06T10:45:00Z,2026-03-06T11:00:00Z,2026-03-06T11:45:00+01:00,2026-03-06T12:00:00+01:00,55.54,8123.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-49,NX_574968,2026-03-06T11:00:00Z,2026-03-06T11:15:00Z,2026-03-06T12:00:00+01:00,2026-03-06T12:15:00+01:00,65.76,7159.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-50,NX_574969,2026-03-06T11:15:00Z,2026-03-06T11:30:00Z,2026-03-06T12:15:00+01:00,2026-03-06T12:30:00+01:00,55.3,7182.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-51,NX_574971,2026-03-06T11:30:00Z,2026-03-06T11:45:00Z,2026-03-06T12:30:00+01:00,2026-03-06T12:45:00+01:00,53.45,8049.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-52,NX_574972,2026-03-06T11:45:00Z,2026-03-06T12:00:00Z,2026-03-06T12:45:00+01:00,2026-03-06T13:00:00+01:00,49.82,8155.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-53,NX_574975,2026-03-06T12:00:00Z,2026-03-06T12:15:00Z,2026-03-06T13:00:00+01:00,2026-03-06T13:15:00+01:00,42.39,5976.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-54,NX_574976,2026-03-06T12:15:00Z,2026-03-06T12:30:00Z,2026-03-06T13:15:00+01:00,2026-03-06T13:30:00+01:00,45.92,6354.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-55,NX_574978,2026-03-06T12:30:00Z,2026-03-06T12:45:00Z,2026-03-06T13:30:00+01:00,2026-03-06T13:45:00+01:00,49.1,6971.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-56,NX_574979,2026-03-06T12:45:00Z,2026-03-06T13:00:00Z,2026-03-06T13:45:00+01:00,2026-03-06T14:00:00+01:00,52.1,7374.3,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-57,NX_574982,2026-03-06T13:00:00Z,2026-03-06T13:15:00Z,2026-03-06T14:00:00+01:00,2026-03-06T14:15:00+01:00,55.62,8030.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-58,NX_574983,2026-03-06T13:15:00Z,2026-03-06T13:30:00Z,2026-03-06T14:15:00+01:00,2026-03-06T14:30:00+01:00,66.55,8630.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-59,NX_574985,2026-03-06T13:30:00Z,2026-03-06T13:45:00Z,2026-03-06T14:30:00+01:00,2026-03-06T14:45:00+01:00,74.24,8389.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-60,NX_574986,2026-03-06T13:45:00Z,2026-03-06T14:00:00Z,2026-03-06T14:45:00+01:00,2026-03-06T15:00:00+01:00,88.98,10337.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-61,NX_574989,2026-03-06T14:00:00Z,2026-03-06T14:15:00Z,2026-03-06T15:00:00+01:00,2026-03-06T15:15:00+01:00,81.6,8897.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-62,NX_574990,2026-03-06T14:15:00Z,2026-03-06T14:30:00Z,2026-03-06T15:15:00+01:00,2026-03-06T15:30:00+01:00,96.77,8443.0,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-63,NX_574992,2026-03-06T14:30:00Z,2026-03-06T14:45:00Z,2026-03-06T15:30:00+01:00,2026-03-06T15:45:00+01:00,105.11,8434.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-64,NX_574993,2026-03-06T14:45:00Z,2026-03-06T15:00:00Z,2026-03-06T15:45:00+01:00,2026-03-06T16:00:00+01:00,122.35,9841.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-65,NX_574996,2026-03-06T15:00:00Z,2026-03-06T15:15:00Z,2026-03-06T16:00:00+01:00,2026-03-06T16:15:00+01:00,102.88,8356.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-66,NX_574997,2026-03-06T15:15:00Z,2026-03-06T15:30:00Z,2026-03-06T16:15:00+01:00,2026-03-06T16:30:00+01:00,120.45,7098.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-67,NX_574999,2026-03-06T15:30:00Z,2026-03-06T15:45:00Z,2026-03-06T16:30:00+01:00,2026-03-06T16:45:00+01:00,142.86,7287.0,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-68,NX_575000,2026-03-06T15:45:00Z,2026-03-06T16:00:00Z,2026-03-06T16:45:00+01:00,2026-03-06T17:00:00+01:00,151.19,9208.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-69,NX_575003,2026-03-06T16:00:00Z,2026-03-06T16:15:00Z,2026-03-06T17:00:00+01:00,2026-03-06T17:15:00+01:00,132.86,9301.0,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-70,NX_575004,2026-03-06T16:15:00Z,2026-03-06T16:30:00Z,2026-03-06T17:15:00+01:00,2026-03-06T17:30:00+01:00,151.47,8254.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-71,NX_575006,2026-03-06T16:30:00Z,2026-03-06T16:45:00Z,2026-03-06T17:30:00+01:00,2026-03-06T17:45:00+01:00,202.12,8077.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-72,NX_575007,2026-03-06T16:45:00Z,2026-03-06T17:00:00Z,2026-03-06T17:45:00+01:00,2026-03-06T18:00:00+01:00,257.15,9276.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-73,NX_575010,2026-03-06T17:00:00Z,2026-03-06T17:15:00Z,2026-03-06T18:00:00+01:00,2026-03-06T18:15:00+01:00,213.9,8017.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-74,NX_575011,2026-03-06T17:15:00Z,2026-03-06T17:30:00Z,2026-03-06T18:15:00+01:00,2026-03-06T18:30:00+01:00,220.81,8639.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-75,NX_575013,2026-03-06T17:30:00Z,2026-03-06T17:45:00Z,2026-03-06T18:30:00+01:00,2026-03-06T18:45:00+01:00,234.04,9692.8,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-76,NX_575014,2026-03-06T17:45:00Z,2026-03-06T18:00:00Z,2026-03-06T18:45:00+01:00,2026-03-06T19:00:00+01:00,224.8,10541.4,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-77,NX_575017,2026-03-06T18:00:00Z,2026-03-06T18:15:00Z,2026-03-06T19:00:00+01:00,2026-03-06T19:15:00+01:00,222.16,10633.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-78,NX_575018,2026-03-06T18:15:00Z,2026-03-06T18:30:00Z,2026-03-06T19:15:00+01:00,2026-03-06T19:30:00+01:00,201.26,9640.1,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-79,NX_575020,2026-03-06T18:30:00Z,2026-03-06T18:45:00Z,2026-03-06T19:30:00+01:00,2026-03-06T19:45:00+01:00,178.6,9800.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-80,NX_575021,2026-03-06T18:45:00Z,2026-03-06T19:00:00Z,2026-03-06T19:45:00+01:00,2026-03-06T20:00:00+01:00,161.44,8602.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-81,NX_575024,2026-03-06T19:00:00Z,2026-03-06T19:15:00Z,2026-03-06T20:00:00+01:00,2026-03-06T20:15:00+01:00,169.09,8272.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-82,NX_575025,2026-03-06T19:15:00Z,2026-03-06T19:30:00Z,2026-03-06T20:15:00+01:00,2026-03-06T20:30:00+01:00,150.55,7765.7,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-83,NX_575027,2026-03-06T19:30:00Z,2026-03-06T19:45:00Z,2026-03-06T20:30:00+01:00,2026-03-06T20:45:00+01:00,140.98,7317.2,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-84,NX_575028,2026-03-06T19:45:00Z,2026-03-06T20:00:00Z,2026-03-06T20:45:00+01:00,2026-03-06T21:00:00+01:00,134.04,7420.0,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-85,NX_575032,2026-03-06T20:00:00Z,2026-03-06T20:15:00Z,2026-03-06T21:00:00+01:00,2026-03-06T21:15:00+01:00,142.67,7539.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-86,NX_575034,2026-03-06T20:15:00Z,2026-03-06T20:30:00Z,2026-03-06T21:15:00+01:00,2026-03-06T21:30:00+01:00,138.73,6627.9,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-87,NX_575036,2026-03-06T20:30:00Z,2026-03-06T20:45:00Z,2026-03-06T21:30:00+01:00,2026-03-06T21:45:00+01:00,134.99,5873.6,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-88,NX_575037,2026-03-06T20:45:00Z,2026-03-06T21:00:00Z,2026-03-06T21:45:00+01:00,2026-03-06T22:00:00+01:00,128.1,6336.5,EUR/MWh,MW
IntradayContinuousVWAP,2026-03-06,GER,QH-20260306-89,NX_575040,2026-03-06T21:00:00Z,2026-03-06T21:15:00Z,2026-03-06T22:00:00+01:00,2026-03-06T22:15:00+01:00,138.36,5438.1,EUR/MWh,MW
