contract,contract_sort,price,duration_h,charge_mwh,discharge_mwh,soc_mwh,cashflow_eur,area,date,stage
00:00-00:15,0,35.01,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
00:15-00:30,15,35.01,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
00:30-00:45,30,35.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
00:45-01:00,45,24.84,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
01:00-01:15,60,27.25,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
01:15-01:30,75,27.25,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
01:30-01:45,90,40.29,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
01:45-02:00,105,35.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
02:00-02:15,120,27.25,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
02:15-02:30,135,23.42,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
02:30-02:45,150,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
02:45-03:00,165,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
03:00-03:15,180,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
03:15-03:30,195,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
03:30-03:45,210,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
03:45-04:00,225,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
04:00-04:15,240,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
04:15-04:30,255,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
04:30-04:45,270,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
04:45-05:00,285,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
05:00-05:15,300,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
05:15-05:30,315,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
05:30-05:45,330,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
05:45-06:00,345,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
06:00-06:15,360,23.9,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
06:15-06:30,375,23.26,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
06:30-06:45,390,23.69,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
06:45-07:00,405,24.84,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
07:00-07:15,420,24.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
07:15-07:30,435,24.5,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
07:30-07:45,450,24.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
07:45-08:00,465,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
08:00-08:15,480,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
08:15-08:30,495,22.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
08:30-08:45,510,19.82,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
08:45-09:00,525,3.96,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
09:00-09:15,540,15.25,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
09:15-09:30,555,0.91,0.25,0.23717082451262844,0.0,0.23717082451262844,-0.2275,FR,2026-03-01,DA
09:30-09:45,570,0.0,0.25,0.23717082451262844,0.0,0.4743416490252569,0.0,FR,2026-03-01,DA
09:45-10:00,585,0.0,0.25,0.23717082451262844,0.0,0.7115124735378853,0.0,FR,2026-03-01,DA
10:00-10:15,600,0.87,0.25,0.23717082451262844,0.0,0.9486832980505138,-0.2175,FR,2026-03-01,DA
10:15-10:30,615,0.0,0.25,0.05131670194948623,0.0,1.0,0.0,FR,2026-03-01,DA
10:30-10:45,630,-0.06,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
10:45-11:00,645,-0.81,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
11:00-11:15,660,0.01,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
11:15-11:30,675,0.0,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
11:30-11:45,690,-0.01,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
11:45-12:00,705,-0.1,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
12:00-12:15,720,-0.1,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
12:15-12:30,735,-0.11,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
12:30-12:45,750,-0.25,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
12:45-13:00,765,-1.0,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
13:00-13:15,780,-1.01,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
13:15-13:30,795,-1.03,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
13:30-13:45,810,-1.0,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
13:45-14:00,825,-0.11,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
14:00-14:15,840,-1.0,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
14:15-14:30,855,-0.06,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
14:30-14:45,870,0.0,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
14:45-15:00,885,1.03,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
15:00-15:15,900,-0.06,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
15:15-15:30,915,-0.02,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
15:30-15:45,930,-0.01,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
15:45-16:00,945,0.09,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
16:00-16:15,960,-0.01,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
16:15-16:30,975,5.25,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
16:30-16:45,990,1.3,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
16:45-17:00,1005,17.9,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
17:00-17:15,1020,1.37,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,DA
17:15-17:30,1035,37.79,0.25,0.0,0.25,0.736476861652635,9.4475,FR,2026-03-01,DA
17:30-17:45,1050,16.37,0.25,0.0,0.0,0.736476861652635,0.0,FR,2026-03-01,DA
17:45-18:00,1065,16.47,0.25,0.0,0.0,0.736476861652635,0.0,FR,2026-03-01,DA
18:00-18:15,1080,15.16,0.25,0.0,0.0,0.736476861652635,0.0,FR,2026-03-01,DA
18:15-18:30,1095,8.64,0.25,0.0,0.0,0.736476861652635,0.0,FR,2026-03-01,DA
18:30-18:45,1110,32.9,0.25,0.0,0.25,0.4729537233052701,8.225,FR,2026-03-01,DA
18:45-19:00,1125,62.28,0.25,0.0,0.25,0.20943058495790512,15.57,FR,2026-03-01,DA
19:00-19:15,1140,55.68,0.25,0.0,0.19868329805051374,0.0,11.062686035452606,FR,2026-03-01,DA
19:15-19:30,1155,59.78,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
19:30-19:45,1170,53.8,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
19:45-20:00,1185,35.98,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
20:00-20:15,1200,35.02,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
20:15-20:30,1215,35.02,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
20:30-20:45,1230,35.01,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
20:45-21:00,1245,35.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
21:00-21:15,1260,35.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
21:15-21:30,1275,29.14,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
21:30-21:45,1290,27.25,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
21:45-22:00,1305,24.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
22:00-22:15,1320,30.8,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
22:15-22:30,1335,23.26,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
22:30-22:45,1350,27.25,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
22:45-23:00,1365,24.84,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
23:00-23:15,1380,24.84,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
23:15-23:30,1395,20.06,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
23:30-23:45,1410,19.74,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
23:45-00:00,1425,7.69,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,DA
00:00-00:15,0,42.51,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
00:15-00:30,15,38.51,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
00:30-00:45,30,21.75,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
00:45-01:00,45,11.07,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
01:00-01:15,60,16.79,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
01:15-01:30,75,17.02,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
01:30-01:45,90,56.55,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
01:45-02:00,105,36.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
02:00-02:15,120,32.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
02:15-02:30,135,23.42,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
02:30-02:45,150,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
02:45-03:00,165,22.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
03:00-03:15,180,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
03:15-03:30,195,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
03:30-03:45,210,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
03:45-04:00,225,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
04:00-04:15,240,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
04:15-04:30,255,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
04:30-04:45,270,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
04:45-05:00,285,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
05:00-05:15,300,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
05:15-05:30,315,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
05:30-05:45,330,22.28,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
05:45-06:00,345,21.99,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
06:00-06:15,360,23.4,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
06:15-06:30,375,23.26,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
06:30-06:45,390,23.79,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
06:45-07:00,405,24.84,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
07:00-07:15,420,23.4,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
07:15-07:30,435,24.5,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
07:30-07:45,450,24.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
07:45-08:00,465,23.5,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
08:00-08:15,480,19.01,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
08:15-08:30,495,20.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
08:30-08:45,510,19.74,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
08:45-09:00,525,8.95,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
09:00-09:15,540,19.3,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
09:15-09:30,555,0.91,0.25,0.23717082451262844,0.0,0.23717082451262844,-0.2275,FR,2026-03-01,IDA1
09:30-09:45,570,0.91,0.25,0.23717082451262844,0.0,0.4743416490252569,-0.2275,FR,2026-03-01,IDA1
09:45-10:00,585,0.0,0.25,0.23717082451262844,0.0,0.7115124735378853,0.0,FR,2026-03-01,IDA1
10:00-10:15,600,0.59,0.25,0.23717082451262844,0.0,0.9486832980505138,-0.1475,FR,2026-03-01,IDA1
10:15-10:30,615,-0.02,0.25,0.05131670194948623,0.0,1.0,0.0010818510677891963,FR,2026-03-01,IDA1
10:30-10:45,630,-0.71,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
10:45-11:00,645,-2.0,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
11:00-11:15,660,3.5,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
11:15-11:30,675,-0.81,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
11:30-11:45,690,-0.81,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
11:45-12:00,705,-2.0,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
12:00-12:15,720,-1.0,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
12:15-12:30,735,-1.0,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
12:30-12:45,750,-1.5,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
12:45-13:00,765,-2.0,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
13:00-13:15,780,-2.0,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
13:15-13:30,795,-2.0,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
13:30-13:45,810,-1.5,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
13:45-14:00,825,-1.11,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
14:00-14:15,840,1.92,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
14:15-14:30,855,-1.0,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
14:30-14:45,870,0.32,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
14:45-15:00,885,11.3,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
15:00-15:15,900,-2.7,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
15:15-15:30,915,-2.3,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
15:30-15:45,930,-2.0,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
15:45-16:00,945,-1.0,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
16:00-16:15,960,-1.0,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
16:15-16:30,975,-0.81,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
16:30-16:45,990,2.31,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
16:45-17:00,1005,22.7,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
17:00-17:15,1020,2.37,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA1
17:15-17:30,1035,33.99,0.25,0.0,0.25,0.736476861652635,8.4975,FR,2026-03-01,IDA1
17:30-17:45,1050,26.92,0.25,0.0,0.25,0.4729537233052701,6.73,FR,2026-03-01,IDA1
17:45-18:00,1065,27.67,0.25,0.0,0.25,0.20943058495790512,6.9175,FR,2026-03-01,IDA1
18:00-18:15,1080,19.81,0.25,0.0,0.0,0.20943058495790512,0.0,FR,2026-03-01,IDA1
18:15-18:30,1095,23.34,0.25,0.0,0.0,0.20943058495790512,0.0,FR,2026-03-01,IDA1
18:30-18:45,1110,38.0,0.25,0.0,0.19868329805051374,0.0,7.549965325919522,FR,2026-03-01,IDA1
18:45-19:00,1125,61.28,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
19:00-19:15,1140,64.99,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
19:15-19:30,1155,62.81,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
19:30-19:45,1170,54.79,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
19:45-20:00,1185,46.27,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
20:00-20:15,1200,46.95,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
20:15-20:30,1215,35.22,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
20:30-20:45,1230,28.52,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
20:45-21:00,1245,9.32,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
21:00-21:15,1260,28.99,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
21:15-21:30,1275,25.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
21:30-21:45,1290,22.25,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
21:45-22:00,1305,15.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
22:00-22:15,1320,25.85,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
22:15-22:30,1335,18.26,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
22:30-22:45,1350,18.25,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
22:45-23:00,1365,19.84,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
23:00-23:15,1380,26.54,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
23:15-23:30,1395,19.06,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
23:30-23:45,1410,14.74,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
23:45-00:00,1425,11.44,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA1
00:00-00:15,0,42.89,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
00:15-00:30,15,30.01,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
00:30-00:45,30,0.0,0.25,0.23717082451262844,0.0,0.23717082451262844,0.0,FR,2026-03-01,IDA2
00:45-01:00,45,0.0,0.25,0.23717082451262844,0.0,0.4743416490252569,0.0,FR,2026-03-01,IDA2
01:00-01:15,60,0.0,0.25,0.23717082451262844,0.0,0.7115124735378853,0.0,FR,2026-03-01,IDA2
01:15-01:30,75,0.0,0.25,0.23717082451262844,0.0,0.9486832980505138,0.0,FR,2026-03-01,IDA2
01:30-01:45,90,28.67,0.25,0.0,0.25,0.6851601597031488,7.1675,FR,2026-03-01,IDA2
01:45-02:00,105,19.63,0.25,0.0,0.0,0.6851601597031488,0.0,FR,2026-03-01,IDA2
02:00-02:15,120,22.25,0.25,0.0,0.25,0.42163702135578385,5.5625,FR,2026-03-01,IDA2
02:15-02:30,135,16.67,0.25,0.0,0.0,0.42163702135578385,0.0,FR,2026-03-01,IDA2
02:30-02:45,150,18.0,0.25,0.0,0.0,0.42163702135578385,0.0,FR,2026-03-01,IDA2
02:45-03:00,165,18.0,0.25,0.0,0.0,0.42163702135578385,0.0,FR,2026-03-01,IDA2
03:00-03:15,180,23.0,0.25,0.0,0.25,0.1581138830084189,5.75,FR,2026-03-01,IDA2
03:15-03:30,195,19.36,0.25,0.0,0.0,0.1581138830084189,0.0,FR,2026-03-01,IDA2
03:30-03:45,210,23.0,0.25,0.0,0.1499999999999999,0.0,3.449999999999998,FR,2026-03-01,IDA2
03:45-04:00,225,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
04:00-04:15,240,23.3,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
04:15-04:30,255,23.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
04:30-04:45,270,21.05,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
04:45-05:00,285,18.9,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
05:00-05:15,300,18.9,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
05:15-05:30,315,19.06,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
05:30-05:45,330,18.3,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
05:45-06:00,345,18.02,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
06:00-06:15,360,19.65,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
06:15-06:30,375,23.3,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
06:30-06:45,390,28.08,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
06:45-07:00,405,24.84,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
07:00-07:15,420,23.61,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
07:15-07:30,435,19.5,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
07:30-07:45,450,16.7,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
07:45-08:00,465,12.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
08:00-08:15,480,4.1,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
08:15-08:30,495,8.12,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
08:30-08:45,510,14.82,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
08:45-09:00,525,6.96,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
09:00-09:15,540,21.68,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
09:15-09:30,555,3.78,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
09:30-09:45,570,3.0,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
09:45-10:00,585,0.91,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
10:00-10:15,600,0.61,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
10:15-10:30,615,0.0,0.25,0.23717082451262844,0.0,0.23717082451262844,0.0,FR,2026-03-01,IDA2
10:30-10:45,630,0.0,0.25,0.23717082451262844,0.0,0.4743416490252569,0.0,FR,2026-03-01,IDA2
10:45-11:00,645,-0.42,0.25,0.23717082451262844,0.0,0.7115124735378853,0.105,FR,2026-03-01,IDA2
11:00-11:15,660,2.32,0.25,0.0,0.0,0.7115124735378853,0.0,FR,2026-03-01,IDA2
11:15-11:30,675,-0.5,0.25,0.23717082451262844,0.0,0.9486832980505138,0.125,FR,2026-03-01,IDA2
11:30-11:45,690,-0.5,0.25,0.05131670194948623,0.0,1.0,0.027046276694729907,FR,2026-03-01,IDA2
11:45-12:00,705,-0.81,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
12:00-12:15,720,0.42,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
12:15-12:30,735,-0.3,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
12:30-12:45,750,-0.81,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
12:45-13:00,765,-0.81,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
13:00-13:15,780,-0.85,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
13:15-13:30,795,-0.99,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
13:30-13:45,810,-0.81,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
13:45-14:00,825,-0.81,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
14:00-14:15,840,-2.1,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
14:15-14:30,855,-2.1,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
14:30-14:45,870,-0.81,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
14:45-15:00,885,-2.1,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
15:00-15:15,900,-2.96,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
15:15-15:30,915,-2.25,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
15:30-15:45,930,-2.11,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
15:45-16:00,945,-2.01,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
16:00-16:15,960,-0.81,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
16:15-16:30,975,-0.81,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
16:30-16:45,990,-0.81,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
16:45-17:00,1005,16.6,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
17:00-17:15,1020,0.0,0.25,0.0,0.0,1.0,0.0,FR,2026-03-01,IDA2
17:15-17:30,1035,27.5,0.25,0.0,0.25,0.736476861652635,6.875,FR,2026-03-01,IDA2
17:30-17:45,1050,22.08,0.25,0.0,0.0,0.736476861652635,0.0,FR,2026-03-01,IDA2
17:45-18:00,1065,22.24,0.25,0.0,0.0,0.736476861652635,0.0,FR,2026-03-01,IDA2
18:00-18:15,1080,21.12,0.25,0.0,0.0,0.736476861652635,0.0,FR,2026-03-01,IDA2
18:15-18:30,1095,27.0,0.25,0.0,0.25,0.4729537233052701,6.75,FR,2026-03-01,IDA2
18:30-18:45,1110,35.6,0.25,0.0,0.25,0.20943058495790512,8.9,FR,2026-03-01,IDA2
18:45-19:00,1125,52.93,0.25,0.0,0.19868329805051374,0.0,10.516306965813692,FR,2026-03-01,IDA2
19:00-19:15,1140,47.87,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
19:15-19:30,1155,47.91,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
19:30-19:45,1170,43.71,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
19:45-20:00,1185,40.03,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
20:00-20:15,1200,34.18,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
20:15-20:30,1215,30.02,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
20:30-20:45,1230,25.02,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
20:45-21:00,1245,3.82,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
21:00-21:15,1260,35.15,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
21:15-21:30,1275,28.14,0.25,0.0,0.0,0.0,0.0,FR,2026-03-01,IDA2
